!STATION,ANTENNA-TYPE,ANTENNA-ID,ETRS-X,ETRS-Y,ETRS-Z,RCU-X,RCU-Y
! from https://github.com/lofar-astron/lofar-antenna-positions Edited to leave only Dutch LBA
CS302,LBA,55,3827932.103,459783.150,5064001.248,15,14
CS302,LBA,56,3827932.250,459797.507,5063999.841,17,16
CS302,LBA,57,3827933.765,459805.324,5063997.998,19,18
CS302,LBA,58,3827940.606,459809.951,5063992.446,21,20
CS302,LBA,59,3827943.602,459817.008,5063989.560,23,22
CS302,LBA,60,3827953.955,459814.801,5063981.990,25,24
CS302,LBA,61,3827962.346,459806.780,5063976.416,27,26
CS302,LBA,62,3827965.074,459801.350,5063974.859,29,28
CS302,LBA,63,3827967.624,459793.396,5063973.663,31,30
CS302,LBA,64,3827962.063,459777.624,5063979.261,33,32
CS302,LBA,65,3827957.892,459771.887,5063982.909,35,34
CS302,LBA,66,3827948.026,459766.232,5063990.825,37,36
CS302,LBA,67,3827937.046,459770.702,5063998.662,39,38
CS302,LBA,68,3827930.746,459776.085,5064002.904,41,40
CS302,LBA,69,3827927.158,459787.126,5064004.600,43,42
CS302,LBA,70,3827926.065,459803.195,5064003.969,45,44
CS302,LBA,71,3827935.175,459816.147,5063995.963,47,46
CS302,LBA,72,3827941.854,459826.669,5063990.000,49,48
CS302,LBA,73,3827953.339,459821.852,5063981.815,51,50
CS302,LBA,74,3827963.472,459813.880,5063974.930,53,52
CS302,LBA,75,3827968.347,459808.370,5063971.769,55,54
CS302,LBA,76,3827971.602,459789.769,5063971.005,57,56
CS302,LBA,77,3827969.240,459772.193,5063974.365,59,58
CS302,LBA,78,3827962.418,459763.824,5063980.241,61,60
CS302,LBA,79,3827954.924,459763.843,5063985.863,63,62
CS302,LBA,80,3827944.254,459758.487,5063994.355,65,64
CS302,LBA,81,3827930.064,459766.322,5064004.298,67,66
CS302,LBA,82,3827924.999,459772.993,5064007.497,69,68
CS302,LBA,83,3827919.057,459787.463,5064010.649,71,70
CS302,LBA,84,3827920.435,459795.385,5064008.900,73,72
CS302,LBA,85,3827925.571,459814.546,5064003.315,75,74
CS302,LBA,86,3827930.536,459816.789,5063999.387,77,76
CS302,LBA,87,3827928.490,459822.639,5064000.394,79,78
CS302,LBA,88,3827958.972,459829.977,5063976.854,81,80
CS302,LBA,89,3827973.699,459811.171,5063967.499,83,82
CS302,LBA,90,3827979.888,459792.303,5063964.558,85,84
CS302,LBA,91,3827976.782,459776.964,5063968.274,87,86
CS302,LBA,92,3827948.329,459751.254,5063991.950,89,88
CS302,LBA,93,3827931.991,459761.517,5064003.285,91,90
CS302,LBA,94,3827919.998,459768.914,5064011.618,93,92
CS302,LBA,95,3827918.742,459811.961,5064008.674,95,94
CS302,HBA,0,3827964.345,459735.084,5063981.390,0,1
CS302,HBA,1,3827966.965,459738.871,5063979.081,2,3
CS302,HBA,2,3827964.913,459727.827,5063981.619,4,5
CS302,HBA,3,3827967.532,459731.613,5063979.311,6,7
CS302,HBA,4,3827970.151,459735.400,5063977.003,8,9
CS302,HBA,5,3827972.770,459739.186,5063974.696,10,11
CS302,HBA,6,3827965.481,459720.570,5063981.848,12,13
CS302,HBA,7,3827968.099,459724.356,5063979.540,14,15
CS302,HBA,8,3827970.718,459728.143,5063977.233,16,17
CS302,HBA,9,3827973.338,459731.929,5063974.925,18,19
CS302,HBA,10,3827975.957,459735.716,5063972.617,20,21
CS302,HBA,11,3827978.576,459739.502,5063970.310,22,23
CS302,HBA,12,3827968.667,459717.098,5063979.770,24,25
CS302,HBA,13,3827971.286,459720.885,5063977.462,26,27
CS302,HBA,14,3827973.905,459724.671,5063975.155,28,29
CS302,HBA,15,3827976.525,459728.458,5063972.846,30,31
CS302,HBA,16,3827979.144,459732.244,5063970.539,32,33
CS302,HBA,17,3827981.763,459736.031,5063968.231,34,35
CS302,HBA,18,3827974.473,459717.414,5063975.384,36,37
CS302,HBA,19,3827977.092,459721.200,5063973.076,38,39
CS302,HBA,20,3827979.712,459724.987,5063970.768,40,41
CS302,HBA,21,3827982.331,459728.773,5063968.461,42,43
CS302,HBA,22,3827980.279,459717.730,5063970.998,44,45
CS302,HBA,23,3827982.899,459721.516,5063968.690,46,47
CS302,HBA,24,3827881.196,459816.943,5064036.403,48,49
CS302,HBA,25,3827883.816,459820.729,5064034.095,50,51
CS302,HBA,26,3827881.764,459809.685,5064036.632,52,53
CS302,HBA,27,3827884.383,459813.472,5064034.325,54,55
CS302,HBA,28,3827887.002,459817.258,5064032.017,56,57
CS302,HBA,29,3827889.621,459821.045,5064029.709,58,59
CS302,HBA,30,3827882.331,459802.428,5064036.862,60,61
CS302,HBA,31,3827884.950,459806.215,5064034.554,62,63
CS302,HBA,32,3827887.569,459810.001,5064032.247,64,65
CS302,HBA,33,3827890.189,459813.788,5064029.938,66,67
CS302,HBA,34,3827892.808,459817.574,5064027.631,68,69
CS302,HBA,35,3827895.427,459821.361,5064025.323,70,71
CS302,HBA,36,3827885.518,459798.957,5064034.783,72,73
CS302,HBA,37,3827888.137,459802.743,5064032.476,74,75
CS302,HBA,38,3827890.756,459806.529,5064030.168,76,77
CS302,HBA,39,3827893.376,459810.316,5064027.860,78,79
CS302,HBA,40,3827895.995,459814.103,5064025.553,80,81
CS302,HBA,41,3827898.614,459817.889,5064023.245,82,83
CS302,HBA,42,3827891.324,459799.272,5064030.397,84,85
CS302,HBA,43,3827893.943,459803.059,5064028.090,86,87
CS302,HBA,44,3827896.563,459806.845,5064025.782,88,89
CS302,HBA,45,3827899.182,459810.632,5064023.474,90,91
CS302,HBA,46,3827897.130,459799.588,5064026.012,92,93
CS302,HBA,47,3827899.750,459803.375,5064023.703,94,95
CS401,LBA,0,3826766.502,460100.064,5064836.210,0,1
CS401,LBA,1,3826764.483,460099.821,5064837.748,2,3
CS401,LBA,2,3826765.164,460102.169,5064837.024,4,5
CS401,LBA,3,3826767.302,460102.427,5064835.396,6,7
CS401,LBA,4,3826768.521,460100.307,5064834.672,8,9
CS401,LBA,5,3826767.840,460097.959,5064835.396,10,11
CS401,LBA,6,3826765.702,460097.701,5064837.024,12,13
CS401,LBA,7,3826761.896,460101.120,5064839.572,14,15
CS401,LBA,8,3826763.359,460104.528,5064838.166,16,17
CS401,LBA,9,3826766.292,460105.848,5064835.845,18,19
CS401,LBA,10,3826769.324,460104.462,5064833.694,20,21
CS401,LBA,11,3826771.036,460101.018,5064832.721,22,23
CS401,LBA,12,3826770.626,460097.127,5064833.380,24,25
CS401,LBA,13,3826768.286,460094.610,5064835.364,26,27
CS401,LBA,14,3826765.112,460094.646,5064837.743,28,29
CS401,LBA,15,3826762.588,460097.216,5064839.406,30,31
CS401,LBA,16,3826759.881,460096.210,5064841.528,32,33
CS401,LBA,17,3826758.626,460099.587,5064842.165,34,35
CS401,LBA,18,3826758.883,460104.578,5064841.521,36,37
CS401,LBA,19,3826763.035,460109.384,5064837.970,38,39
CS401,LBA,20,3826765.503,460110.177,5064836.046,40,41
CS401,LBA,21,3826768.922,460109.488,5064833.542,42,43
CS401,LBA,22,3826771.490,460106.523,5064831.883,44,45
CS401,LBA,23,3826773.575,460101.228,5064830.796,46,47
CS401,LBA,24,3826774.043,460096.467,5064830.874,48,49
CS401,LBA,25,3826772.359,460092.749,5064832.475,50,51
CS401,LBA,26,3826769.470,460091.354,5064834.770,52,53
CS401,LBA,27,3826765.601,460091.186,5064837.689,54,55
CS401,LBA,28,3826762.090,460093.017,5064840.159,56,57
CS401,LBA,29,3826755.849,460095.423,5064844.626,58,59
CS401,LBA,30,3826754.748,460099.045,5064845.125,60,61
CS401,LBA,31,3826755.206,460102.073,5064844.507,62,63
CS401,LBA,32,3826758.269,460108.856,5064841.595,64,65
CS401,LBA,33,3826758.413,460111.824,5064841.219,66,67
CS401,LBA,34,3826764.246,460113.180,5064836.718,68,69
CS401,LBA,35,3826768.312,460112.809,5064833.700,70,71
CS401,LBA,36,3826772.565,460112.686,5064830.518,72,73
CS401,LBA,37,3826773.720,460109.589,5064829.931,74,75
CS401,LBA,38,3826775.764,460105.459,5064828.771,76,77
CS401,LBA,39,3826777.073,460098.586,5064828.409,78,79
CS401,LBA,40,3826777.141,460095.807,5064828.609,80,81
CS401,LBA,41,3826774.916,460091.426,5064830.675,82,83
CS401,LBA,42,3826773.822,460087.594,5064831.843,84,85
CS401,LBA,43,3826766.923,460085.963,5064837.168,86,87
CS401,LBA,44,3826763.773,460086.810,5064839.457,88,89
CS401,LBA,45,3826759.630,460088.905,5064842.377,90,91
CS401,LBA,46,3826807.229,460137.733,5064802.235,92,93
CS401,LBA,47,3826799.000,460047.234,5064816.592,94,95
CS401,LBA,48,3826756.077,460088.449,5064845.085,1,0
CS401,LBA,49,3826753.616,460088.690,5064846.911,3,2
CS401,LBA,50,3826750.311,460103.819,5064848.024,5,4
CS401,LBA,51,3826757.345,460116.805,5064841.570,7,6
CS401,LBA,52,3826760.508,460119.530,5064838.950,9,8
CS401,LBA,53,3826770.165,460117.496,5064831.885,11,10
CS401,LBA,54,3826778.589,460108.846,5064826.344,13,12
CS401,LBA,55,3826782.637,460102.446,5064823.884,15,14
CS401,LBA,56,3826778.548,460089.283,5064828.143,17,16
CS401,LBA,57,3826774.946,460082.729,5064831.438,19,18
CS401,LBA,58,3826767.120,460081.384,5064837.435,21,20
CS401,LBA,59,3826762.308,460076.161,5064841.519,23,22
CS401,LBA,60,3826752.995,460082.610,5064847.926,25,24
CS401,LBA,61,3826747.162,460093.578,5064851.313,27,26
CS401,LBA,62,3826746.040,460099.743,5064851.598,29,28
CS401,LBA,63,3826745.784,460108.159,5064851.030,31,30
CS401,LBA,64,3826755.450,460120.316,5064842.675,33,32
CS401,LBA,65,3826761.024,460123.822,5064838.174,35,34
CS401,LBA,66,3826772.033,460124.822,5064829.821,37,36
CS401,LBA,67,3826781.324,460116.021,5064823.642,39,38
CS401,LBA,68,3826785.880,460108.377,5064820.913,41,40
CS401,LBA,69,3826786.281,460096.675,5064821.670,43,42
CS401,LBA,70,3826782.910,460081.406,5064825.581,45,44
CS401,LBA,71,3826770.619,460073.360,5064835.533,47,46
CS401,LBA,72,3826761.326,460066.515,5064843.127,49,48
CS401,LBA,73,3826751.646,460075.852,5064849.549,51,50
CS401,LBA,74,3826744.130,460087.518,5064854.137,53,52
CS401,LBA,75,3826740.974,460094.673,5064855.859,55,54
CS401,LBA,76,3826742.970,460113.196,5064852.687,57,56
CS401,LBA,77,3826750.066,460128.379,5064845.987,59,58
CS401,LBA,78,3826758.905,460133.180,5064838.919,61,60
CS401,LBA,79,3826766.081,460129.966,5064833.823,63,62
CS401,LBA,80,3826777.777,460130.348,5064825.009,65,64
CS401,LBA,81,3826789.219,460117.079,5064817.621,67,66
CS401,LBA,82,3826792.237,460108.773,5064816.105,69,68
CS401,LBA,83,3826793.951,460092.908,5064816.253,71,70
CS401,LBA,84,3826790.453,460086.199,5064819.485,73,72
CS401,LBA,85,3826780.262,460070.738,5064828.532,75,74
CS401,LBA,86,3826774.888,460070.790,5064832.562,77,76
CS401,LBA,87,3826775.239,460064.528,5064832.864,79,78
CS401,LBA,88,3826744.014,460070.770,5064855.737,81,80
CS401,LBA,89,3826735.076,460094.375,5064860.313,83,82
CS401,LBA,90,3826734.335,460114.396,5064859.060,85,84
CS401,LBA,91,3826741.529,460127.202,5064852.503,87,86
CS401,LBA,92,3826775.861,460138.748,5064825.688,89,88
CS401,LBA,93,3826788.693,460122.327,5064817.541,91,90
CS401,LBA,94,3826798.150,460110.397,5064811.520,93,92
CS401,LBA,95,3826787.515,460070.207,5064823.136,95,94
CS401,HBA,0,3826789.689,460169.322,5064812.546,0,1
CS401,HBA,1,3826793.378,460171.370,5064809.592,2,3
CS401,HBA,2,3826787.847,460162.564,5064814.539,4,5
CS401,HBA,3,3826791.536,460164.611,5064811.585,6,7
CS401,HBA,4,3826795.224,460166.659,5064808.631,8,9
CS401,HBA,5,3826798.913,460168.706,5064805.678,10,11
CS401,HBA,6,3826786.004,460155.805,5064816.533,12,13
CS401,HBA,7,3826789.693,460157.853,5064813.579,14,15
CS401,HBA,8,3826793.381,460159.900,5064810.626,16,17
CS401,HBA,9,3826797.070,460161.948,5064807.672,18,19
CS401,HBA,10,3826800.759,460163.995,5064804.718,20,21
CS401,HBA,11,3826804.447,460166.043,5064801.764,22,23
CS401,HBA,12,3826787.851,460151.094,5064815.573,24,25
CS401,HBA,13,3826791.539,460153.142,5064812.619,26,27
CS401,HBA,14,3826795.228,460155.189,5064809.665,28,29
CS401,HBA,15,3826798.916,460157.237,5064806.712,30,31
CS401,HBA,16,3826802.605,460159.284,5064803.758,32,33
CS401,HBA,17,3826806.294,460161.332,5064800.804,34,35
CS401,HBA,18,3826793.385,460148.431,5064811.660,36,37
CS401,HBA,19,3826797.074,460150.478,5064808.706,38,39
CS401,HBA,20,3826800.762,460152.526,5064805.752,40,41
CS401,HBA,21,3826804.451,460154.573,5064802.798,42,43
CS401,HBA,22,3826798.920,460145.767,5064807.745,44,45
CS401,HBA,23,3826802.609,460147.815,5064804.792,46,47
CS401,HBA,24,3826778.150,460042.426,5064832.676,48,49
CS401,HBA,25,3826781.839,460044.474,5064829.723,50,51
CS401,HBA,26,3826776.308,460035.669,5064834.670,52,53
CS401,HBA,27,3826779.997,460037.716,5064831.716,54,55
CS401,HBA,28,3826783.685,460039.763,5064828.762,56,57
CS401,HBA,29,3826787.374,460041.810,5064825.809,58,59
CS401,HBA,30,3826774.465,460028.910,5064836.664,60,61
CS401,HBA,31,3826778.154,460030.958,5064833.710,62,63
CS401,HBA,32,3826781.842,460033.005,5064830.757,64,65
CS401,HBA,33,3826785.531,460035.052,5064827.803,66,67
CS401,HBA,34,3826789.220,460037.099,5064824.849,68,69
CS401,HBA,35,3826792.908,460039.147,5064821.895,70,71
CS401,HBA,36,3826776.312,460024.199,5064835.704,72,73
CS401,HBA,37,3826780.000,460026.247,5064832.750,74,75
CS401,HBA,38,3826783.689,460028.294,5064829.796,76,77
CS401,HBA,39,3826787.378,460030.342,5064826.842,78,79
CS401,HBA,40,3826791.066,460032.388,5064823.889,80,81
CS401,HBA,41,3826794.755,460034.436,5064820.935,82,83
CS401,HBA,42,3826781.846,460021.536,5064831.790,84,85
CS401,HBA,43,3826785.535,460023.583,5064828.837,86,87
CS401,HBA,44,3826789.223,460025.630,5064825.883,88,89
CS401,HBA,45,3826792.912,460027.677,5064822.929,90,91
CS401,HBA,46,3826787.381,460018.872,5064827.876,92,93
CS401,HBA,47,3826791.070,460020.920,5064824.923,94,95
CS501,LBA,0,3825626.175,460641.786,5065640.512,0,1
CS501,LBA,1,3825624.156,460641.543,5065642.050,2,3
CS501,LBA,2,3825624.837,460643.891,5065641.326,4,5
CS501,LBA,3,3825626.975,460644.149,5065639.698,6,7
CS501,LBA,4,3825628.194,460642.029,5065638.974,8,9
CS501,LBA,5,3825627.513,460639.681,5065639.698,10,11
CS501,LBA,6,3825625.375,460639.423,5065641.326,12,13
CS501,LBA,7,3825627.959,460636.332,5065639.666,14,15
CS501,LBA,8,3825624.785,460636.368,5065642.045,16,17
CS501,LBA,9,3825622.261,460638.938,5065643.708,18,19
CS501,LBA,10,3825621.569,460642.842,5065643.874,20,21
CS501,LBA,11,3825623.032,460646.250,5065642.468,22,23
CS501,LBA,12,3825625.965,460647.570,5065640.147,24,25
CS501,LBA,13,3825628.997,460646.184,5065637.996,26,27
CS501,LBA,14,3825630.709,460642.740,5065637.023,28,29
CS501,LBA,15,3825630.299,460638.849,5065637.682,30,31
CS501,LBA,16,3825632.480,460636.380,5065636.268,32,33
CS501,LBA,17,3825630.814,460633.496,5065637.779,34,35
CS501,LBA,18,3825627.198,460631.513,5065640.673,36,37
CS501,LBA,19,3825621.580,460633.818,5065644.681,38,39
CS501,LBA,20,3825619.677,460636.124,5065645.901,40,41
CS501,LBA,21,3825618.288,460640.129,5065646.582,42,43
CS501,LBA,22,3825618.949,460644.246,5065645.714,44,45
CS501,LBA,23,3825621.496,460648.897,5065643.382,46,47
CS501,LBA,24,3825624.556,460651.560,5065640.844,48,49
CS501,LBA,25,3825628.067,460651.427,5065638.221,50,51
CS501,LBA,26,3825630.618,460648.938,5065636.531,52,53
CS501,LBA,27,3825632.851,460644.834,5065635.225,54,55
CS501,LBA,28,3825633.497,460640.215,5065635.158,56,57
CS501,LBA,29,3825635.233,460632.383,5065634.563,58,59
CS501,LBA,30,3825633.313,460629.553,5065636.260,60,61
CS501,LBA,31,3825630.953,460628.676,5065638.111,62,63
CS501,LBA,32,3825624.554,460628.911,5065642.893,64,65
CS501,LBA,33,3825622.409,460627.722,5065644.610,66,67
CS501,LBA,34,3825618.273,460633.406,5065647.200,68,69
CS501,LBA,35,3825616.309,460637.964,5065648.263,70,71
CS501,LBA,36,3825614.068,460642.615,5065649.524,72,73
CS501,LBA,37,3825615.594,460645.266,5065648.140,74,75
CS501,LBA,38,3825617.354,460649.344,5065646.450,76,77
CS501,LBA,39,3825621.423,460653.872,5065642.986,78,79
CS501,LBA,40,3825623.322,460655.206,5065641.441,80,81
CS501,LBA,41,3825627.590,460654.787,5065638.275,82,83
CS501,LBA,42,3825630.857,460655.342,5065635.772,84,85
CS501,LBA,43,3825635.766,460648.630,5065632.694,86,87
CS501,LBA,44,3825636.898,460644.844,5065632.187,88,89
CS501,LBA,45,3825637.704,460639.421,5065632.072,90,91
CS501,LBA,46,3825577.668,460668.704,5065674.489,92,93
CS501,LBA,47,3825645.197,460700.823,5065620.898,94,95
CS501,LBA,48,3825639.966,460635.791,5065630.702,1,0
CS501,LBA,49,3825641.144,460633.023,5065630.068,3,2
CS501,LBA,50,3825632.414,460622.598,5065637.563,5,4
CS501,LBA,51,3825619.523,460624.310,5065647.084,7,6
CS501,LBA,52,3825615.896,460626.492,5065649.610,9,8
CS501,LBA,53,3825612.030,460637.844,5065651.486,11,10
CS501,LBA,54,3825613.449,460650.861,5065649.244,13,12
CS501,LBA,55,3825615.693,460658.132,5065646.903,15,14
CS501,LBA,56,3825627.096,460659.681,5065638.203,17,16
CS501,LBA,57,3825633.630,460658.762,5065633.382,19,18
CS501,LBA,58,3825638.847,460650.917,5065630.175,21,20
CS501,LBA,59,3825645.117,460648.087,5065625.725,23,22
CS501,LBA,60,3825645.718,460635.107,5065626.447,25,24
CS501,LBA,61,3825641.269,460623.837,5065630.805,27,26
CS501,LBA,62,3825637.588,460619.832,5065633.929,29,28
CS501,LBA,63,3825631.867,460615.742,5065638.593,31,30
CS501,LBA,64,3825618.114,460620.673,5065648.471,33,32
CS501,LBA,65,3825612.624,460625.104,5065652.191,35,34
CS501,LBA,66,3825605.907,460636.541,5065656.200,37,36
CS501,LBA,67,3825606.956,460650.564,5065654.145,39,38
CS501,LBA,68,3825609.789,460658.948,5065651.261,41,40
CS501,LBA,69,3825617.719,460664.684,5065644.790,43,42
CS501,LBA,70,3825630.198,460667.961,5065635.127,45,44
CS501,LBA,71,3825642.522,460658.333,5065626.746,47,46
CS501,LBA,72,3825652.371,460651.398,5065619.980,49,48
CS501,LBA,73,3825651.161,460636.712,5065622.216,51,50
CS501,LBA,74,3825647.148,460623.308,5065626.440,53,52
CS501,LBA,75,3825643.891,460616.658,5065629.486,55,54
CS501,LBA,76,3825629.897,460610.420,5065640.553,57,56
CS501,LBA,77,3825615.443,460611.205,5065651.332,59,58
CS501,LBA,78,3825607.266,460618.575,5065656.803,61,60
CS501,LBA,79,3825605.580,460627.781,5065657.237,63,62
CS501,LBA,80,3825598.918,460640.240,5065661.111,65,64
CS501,LBA,81,3825601.902,460658.611,5065657.211,67,66
CS501,LBA,82,3825606.036,460665.635,5065653.473,69,68
CS501,LBA,83,3825616.147,460674.674,5065645.066,71,70
CS501,LBA,84,3825622.734,460673.936,5065640.189,73,72
CS501,LBA,85,3825639.074,460669.935,5065628.285,75,74
CS501,LBA,86,3825641.977,460664.109,5065626.633,77,76
CS501,LBA,87,3825646.146,460667.324,5065623.213,79,78
CS501,LBA,88,3825658.875,460630.772,5065616.963,81,80
CS501,LBA,89,3825647.324,460610.423,5065627.472,83,82
CS501,LBA,90,3825633.785,460600.550,5065638.527,85,84
CS501,LBA,91,3825620.932,460602.517,5065647.997,87,86
CS501,LBA,92,3825594.115,460634.366,5065665.248,89,88
CS501,LBA,93,3825598.534,460655.665,5065660.005,91,90
CS501,LBA,94,3825601.672,460671.285,5065656.238,93,92
CS501,LBA,95,3825635.477,460678.010,5065630.255,95,94
CS501,HBA,0,3825565.294,460659.693,5065684.592,0,1
CS501,HBA,1,3825569.349,460660.363,5065681.488,2,3
CS501,HBA,2,3825561.997,460653.931,5065687.587,4,5
CS501,HBA,3,3825566.052,460654.600,5065684.483,6,7
CS501,HBA,4,3825570.107,460655.270,5065681.379,8,9
CS501,HBA,5,3825574.161,460655.940,5065678.275,10,11
CS501,HBA,6,3825558.701,460648.169,5065690.582,12,13
CS501,HBA,7,3825562.755,460648.838,5065687.478,14,15
CS501,HBA,8,3825566.810,460649.508,5065684.374,16,17
CS501,HBA,9,3825570.865,460650.177,5065681.270,18,19
CS501,HBA,10,3825574.919,460650.847,5065678.167,20,21
CS501,HBA,11,3825578.973,460651.517,5065675.063,22,23
CS501,HBA,12,3825559.459,460643.076,5065690.474,24,25
CS501,HBA,13,3825563.513,460643.745,5065687.370,26,27
CS501,HBA,14,3825567.567,460644.415,5065684.266,28,29
CS501,HBA,15,3825571.622,460645.084,5065681.162,30,31
CS501,HBA,16,3825575.677,460645.754,5065678.058,32,33
CS501,HBA,17,3825579.731,460646.424,5065674.954,34,35
CS501,HBA,18,3825564.271,460638.653,5065687.262,36,37
CS501,HBA,19,3825568.325,460639.322,5065684.158,38,39
CS501,HBA,20,3825572.380,460639.992,5065681.053,40,41
CS501,HBA,21,3825576.435,460640.661,5065677.949,42,43
CS501,HBA,22,3825569.084,460634.229,5065684.049,44,45
CS501,HBA,23,3825573.138,460634.899,5065680.945,46,47
CS501,HBA,24,3825659.982,460704.731,5065609.447,48,49
CS501,HBA,25,3825664.036,460705.401,5065606.343,50,51
CS501,HBA,26,3825656.685,460698.969,5065612.442,52,53
CS501,HBA,27,3825660.740,460699.638,5065609.338,54,55
CS501,HBA,28,3825664.794,460700.308,5065606.234,56,57
CS501,HBA,29,3825668.849,460700.978,5065603.130,58,59
CS501,HBA,30,3825653.388,460693.206,5065615.438,60,61
CS501,HBA,31,3825657.443,460693.876,5065612.334,62,63
CS501,HBA,32,3825661.498,460694.546,5065609.230,64,65
CS501,HBA,33,3825665.552,460695.215,5065606.125,66,67
CS501,HBA,34,3825669.606,460695.885,5065603.022,68,69
CS501,HBA,35,3825673.661,460696.555,5065599.918,70,71
CS501,HBA,36,3825654.146,460688.114,5065615.329,72,73
CS501,HBA,37,3825658.201,460688.783,5065612.225,74,75
CS501,HBA,38,3825662.255,460689.453,5065609.121,76,77
CS501,HBA,39,3825666.310,460690.122,5065606.017,78,79
CS501,HBA,40,3825670.364,460690.792,5065602.913,80,81
CS501,HBA,41,3825674.419,460691.462,5065599.809,82,83
CS501,HBA,42,3825658.958,460683.690,5065612.117,84,85
CS501,HBA,43,3825663.013,460684.360,5065609.013,86,87
CS501,HBA,44,3825667.068,460685.030,5065605.909,88,89
CS501,HBA,45,3825671.122,460685.699,5065602.805,90,91
CS501,HBA,46,3825663.771,460679.267,5065608.904,92,93
CS501,HBA,47,3825667.826,460679.937,5065605.800,94,95
RS106,LBA,0,3829261.821,469161.961,5062137.050,0,1
RS106,LBA,1,3829259.802,469161.718,5062138.588,2,3
RS106,LBA,2,3829260.483,469164.066,5062137.864,4,5
RS106,LBA,3,3829262.621,469164.324,5062136.236,6,7
RS106,LBA,4,3829263.840,469162.204,5062135.512,8,9
RS106,LBA,5,3829263.159,469159.856,5062136.236,10,11
RS106,LBA,6,3829261.021,469159.598,5062137.864,12,13
RS106,LBA,7,3829265.900,469164.451,5062133.763,14,15
RS106,LBA,8,3829266.374,469160.511,5062133.763,16,17
RS106,LBA,9,3829264.718,469157.251,5062135.301,18,19
RS106,LBA,10,3829261.707,469156.194,5062137.657,20,21
RS106,LBA,11,3829258.748,469157.836,5062139.729,22,23
RS106,LBA,12,3829257.228,469161.408,5062140.548,24,25
RS106,LBA,13,3829257.856,469165.238,5062139.730,26,27
